Elem,Load,Stage,Step,Part,Axial (kN),Shear-y (kN),Shear-z (kN),Torsion (kN·m),Moment-y (kN·m),Moment-z (kN·m)
3103,Summation,005_A_STG_SG01,001(last),J[3103],-3896.56,-1.62,-248.83,10.56,1242.34,25.24
3103,Summation,006_B_STG_SG01,001(last),I[3104],-5047.63,-1.28,-182.06,10.26,927.39,161.24
3103,Summation,006_B_STG_SG01,001(last),J[3103],-4930.6,-1.28,-182.06,10.26,1018.42,161.88
3103,Summation,007_C_STG_SG01,001(last),I[3104],-5051.32,-2.29,-382.99,15.03,1586.28,168.43
3103,Summation,007_C_STG_SG01,001(last),J[3103],-4934.28,-2.29,-382.99,15.03,1777.77,169.57
3103,Summation,008_D_STG_SG01,001(last),I[3104],-4352.38,-2.02,-442.98,15.69,1741.44,85.19
3103,Summation,008_D_STG_SG01,001(last),J[3103],-4235.34,-2.02,-442.98,15.69,1962.93,86.2
3103,Summation,009_E_STG_SG01,001(last),I[3104],-5052.35,-2.45,-355.86,14.62,1506.83,278.19
3103,Summation,009_E_STG_SG01,001(last),J[3103],-4935.31,-2.45,-355.86,14.62,1684.76,279.41
3103,Summation,010_F_STG_SG01,002(last),I[3104],-5051.91,-2.37,-345.19,14.96,1507.41,278.35
3103,Summation,010_F_STG_SG01,002(last),J[3103],-4934.88,-2.37,-345.19,14.96,1680,279.54
3103,Summation,011_G_STG_SG01,001(last),I[3104],-6092.53,-3.01,-215.67,13.37,1158.62,565.28
3103,Summation,011_G_STG_SG01,001(last),J[3103],-5975.49,-3.01,-215.67,13.37,1266.45,566.78
3103,Summation,012_A_STG_SG02,001(last),I[3104],-5051.91,-2.37,-345.19,14.96,1507.41,278.35
3103,Summation,012_A_STG_SG02,001(last),J[3103],-4934.88,-2.37,-345.19,14.96,1680,279.54
3103,Summation,013_B_STG_SG02,001(last),I[3104],-6030.34,-1.88,-245.23,14.57,1220.09,556.64
3103,Summation,013_B_STG_SG02,001(last),J[3103],-5913.3,-1.88,-245.23,14.57,1342.71,557.59
3103,Summation,014_C_STG_SG02,001(last),I[3104],-6034.94,-2.9,-448.62,19.41,1887.08,564.18
3103,Summation,014_C_STG_SG02,001(last),J[3103],-5917.9,-2.9,-448.62,19.41,2111.39,565.63
3103,Summation,015_D_STG_SG02,001(last),I[3104],-5334.97,-2.47,-535.48,20.48,2120.84,371.12
3103,Summation,015_D_STG_SG02,001(last),J[3103],-5217.94,-2.47,-535.48,20.48,2388.58,372.35
3103,Summation,016_E_STG_SG02,001(last),I[3104],-6035.19,-3.28,-421.36,18.84,1807.68,704.91
3103,Summation,016_E_STG_SG02,001(last),J[3103],-5918.16,-3.28,-421.36,18.84,2018.36,706.55
3103,Summation,017_F_STG_SG02,002(last),I[3104],-6034.87,-3.22,-415.15,19.21,1813.6,705
3103,Summation,017_F_STG_SG02,002(last),J[3103],-5917.84,-3.22,-415.15,19.21,2021.17,706.6
3103,Summation,018_G_STG_SG02,001(last),I[3104],-7019.3,-4.36,-254.72,16.9,1373.35,1174.27
3103,Summation,018_G_STG_SG02,001(last),J[3103],-6902.27,-4.36,-254.72,16.9,1500.7,1176.45
3103,Summation,019_A_STG_SG03,001(last),I[3104],-6034.87,-3.22,-415.15,19.21,1813.6,705
3103,Summation,019_A_STG_SG03,001(last),J[3103],-5917.84,-3.22,-415.15,19.21,2021.17,706.6
3103,Summation,020_B_STG_SG03,001(last),I[3104],-6961.25,-2.61,-286.01,18.75,1441.19,1148.75
3103,Summation,020_B_STG_SG03,001(last),J[3103],-6844.22,-2.61,-286.01,18.75,1584.2,1150.05
3103,Summation,021_C_STG_SG03,001(last),I[3104],-6966.61,-3.51,-466.58,23.51,2042.24,1156.08
3103,Summation,021_C_STG_SG03,001(last),J[3103],-6849.58,-3.51,-466.58,23.51,2275.53,1157.84
3103,Summation,022_D_STG_SG03,001(last),I[3104],-6266.39,-2.7,-580.41,25.16,2354.44,822.23
3103,Summation,022_D_STG_SG03,001(last),J[3103],-6149.36,-2.7,-580.41,25.16,2644.65,823.57
3103,Summation,023_E_STG_SG03,001(last),I[3104],-6966.66,-3.95,-436.54,22.78,1954.91,1345.33
3103,Summation,023_E_STG_SG03,001(last),J[3103],-6849.63,-3.95,-436.54,22.78,2173.18,1347.3
3103,Summation,024_F_STG_SG03,002(last),I[3104],-6966.36,-3.88,-429.36,23.16,1956.26,1345.29
3103,Summation,024_F_STG_SG03,002(last),J[3103],-6849.32,-3.88,-429.36,23.16,2170.94,1347.23
3103,Summation,025_G_STG_SG03,001(last),I[3104],-8077.8,-5.86,-201.02,19.38,1322.13,2175.54
3103,Summation,025_G_STG_SG03,001(last),J[3103],-7960.77,-5.86,-201.02,19.38,1422.64,2178.47
3103,Summation,026_A_STG_SG04,001(last),I[3104],-6966.36,-3.88,-429.36,23.16,1956.26,1345.29
3103,Summation,026_A_STG_SG04,001(last),J[3103],-6849.32,-3.88,-429.36,23.16,2170.94,1347.23
3103,Summation,027_B_STG_SG04,001(last),I[3104],-8012.75,-3.03,-240.86,22.62,1411.71,2124.53
3103,Summation,027_B_STG_SG04,001(last),J[3103],-7895.72,-3.03,-240.86,22.62,1532.14,2126.05
3103,Summation,028_C_STG_SG04,001(last),I[3104],-8019.21,-3.92,-418.96,27.33,2004.67,2132.6
3103,Summation,028_C_STG_SG04,001(last),J[3103],-7902.18,-3.92,-418.96,27.33,2214.16,2134.56
3103,Summation,029_D_STG_SG04,001(last),I[3104],-7318.94,-2.66,-562.46,29.72,2403,1609.43
3103,Summation,029_D_STG_SG04,001(last),J[3103],-7201.9,-2.66,-562.46,29.72,2684.23,1610.76
3103,Summation,030_E_STG_SG04,001(last),I[3104],-8019.37,-4.6,-386.44,26.47,1910.05,2383.1
3103,Summation,030_E_STG_SG04,001(last),J[3103],-7902.34,-4.6,-386.44,26.47,2103.26,2385.41
3103,Summation,031_F_STG_SG04,002(last),I[3104],-8019.04,-4.5,-375.28,26.85,1899.8,2382.88
3103,Summation,031_F_STG_SG04,002(last),J[3103],-7902.01,-4.5,-375.28,26.85,2087.44,2385.13
3103,Summation,032_G_STG_SG04,001(last),I[3104],-9059.32,-7.38,-113.85,22.02,1167.66,3531.94
3103,Summation,032_G_STG_SG04,001(last),J[3103],-8942.29,-7.38,-113.85,22.02,1224.59,3535.63
3103,Summation,033_A_STG_SG05,001(last),I[3104],-8019.04,-4.5,-375.28,26.85,1899.8,2382.88
3103,Summation,033_A_STG_SG05,001(last),J[3103],-7902.01,-4.5,-375.28,26.85,2087.44,2385.13
3103,Summation,034_B_STG_SG05,001(last),I[3104],-9000.09,-3.57,-155.21,26.37,1263.33,3453.43
3103,Summation,034_B_STG_SG05,001(last),J[3103],-8883.06,-3.57,-155.21,26.37,1340.93,3455.21
3103,Summation,035_C_STG_SG05,001(last),I[3104],-9008.09,-4.79,-397.51,31.38,2040.59,3464.48
3103,Summation,035_C_STG_SG05,001(last),J[3103],-8891.06,-4.79,-397.51,31.38,2239.35,3466.88
3103,Summation,036_D_STG_SG05,001(last),I[3104],-8307.66,-2.85,-572.75,34.65,2531.03,2690.71
3103,Summation,036_D_STG_SG05,001(last),J[3103],-8190.62,-2.85,-572.75,34.65,2817.41,2692.14
3103,Summation,037_E_STG_SG05,001(last),I[3104],-9008.18,-5.66,-362.45,30.19,1938.68,3785.09
3103,Summation,037_E_STG_SG05,001(last),J[3103],-8891.14,-5.66,-362.45,30.19,2119.91,3787.92
3103,Summation,038_F_STG_SG05,002(last),I[3104],-9007.84,-5.55,-349.75,30.56,1923.57,3784.71
3103,Summation,038_F_STG_SG05,002(last),J[3103],-8890.81,-5.55,-349.75,30.56,2098.44,3787.48
3103,Summation,039_G_STG_SG05,001(last),I[3104],-10138.41,-10.08,-10.35,23.36,967.57,5550.93
3103,Summation,039_G_STG_SG05,001(last),J[3103],-10021.38,-10.08,-10.35,23.36,972.74,5555.97
3103,Summation,040_A_STG_SG06,001(last),I[3104],-9007.84,-5.55,-349.75,30.56,1923.57,3784.71
3103,Summation,040_A_STG_SG06,001(last),J[3103],-8890.81,-5.55,-349.75,30.56,2098.44,3787.48
3103,Summation,041_B_STG_SG06,001(last),I[3104],-10076,-4.38,-60.49,30.1,1086.28,5424.41
3103,Summation,041_B_STG_SG06,001(last),J[3103],-9958.96,-4.38,-60.49,30.1,1116.53,5426.6
3103,Summation,042_C_STG_SG06,001(last),I[3104],-10085.37,-5.65,-312.34,35.12,1889.11,5437.67
3103,Summation,042_C_STG_SG06,001(last),J[3103],-9968.34,-5.65,-312.34,35.12,2045.28,5440.5
3103,Summation,043_D_STG_SG06,001(last),I[3104],-9384.85,-2.84,-521.59,39.57,2478.11,4343.19
3103,Summation,043_D_STG_SG06,001(last),J[3103],-9267.82,-2.84,-521.59,39.57,2738.91,4344.61
3103,Summation,044_E_STG_SG06,001(last),I[3104],-10084.82,-7.08,-274.69,33.48,1780.03,5841.37
3103,Summation,044_E_STG_SG06,001(last),J[3103],-9967.79,-7.08,-274.69,33.48,1917.38,5844.92
3103,Summation,045_F_STG_SG06,002(last),I[3104],-10084.47,-6.94,-258.42,33.79,1753.99,5840.76
3103,Summation,045_F_STG_SG06,002(last),J[3103],-9967.43,-6.94,-258.42,33.79,1883.2,5844.23
3103,Summation,046_G_STG_SG06,001(last),I[3104],-11132.31,-13.29,111.19,24.66,708.97,8083.54
3103,Summation,046_G_STG_SG06,001(last),J[3103],-11015.28,-13.29,111.19,24.66,653.38,8090.18
3103,Summation,047_A_STG_SG07,001(last),I[3104],-10084.47,-6.94,-258.42,33.79,1753.99,5840.76
3103,Summation,047_A_STG_SG07,001(last),J[3103],-9967.43,-6.94,-258.42,33.79,1883.2,5844.23
3103,Summation,048_B_STG_SG07,001(last),I[3104],-11080.39,-5.74,59.22,33.57,833.35,7914.78
3103,Summation,048_B_STG_SG07,001(last),J[3103],-10963.35,-5.74,59.22,33.57,803.74,7917.65
3103,Summation,049_C_STG_SG07,001(last),I[3104],-11101.65,-8.2,-426.03,43.29,2380.42,7946.1
3103,Summation,049_C_STG_SG07,001(last),J[3103],-10984.62,-8.2,-426.03,43.29,2593.44,7950.2
3103,Summation,050_D_STG_SG07,001(last),I[3104],-10401.68,-3.94,-670.52,49.41,3070.81,6447.67
3103,Summation,050_D_STG_SG07,001(last),J[3103],-10284.64,-3.94,-670.52,49.41,3406.07,6449.64
3103,Summation,051_E_STG_SG07,001(last),I[3104],-27354.89,-1.66,-387.14,13.25,2300.77,-27322.44
3103,Summation,051_E_STG_SG07,001(last),J[3103],-27281.94,-1.66,-387.14,13.25,2494.34,-27419
3103,Summation,052_F_STG_SG07,002(last),I[3104],-27154.62,-1.83,-374.26,14.77,2286.39,-26879.71
3103,Summation,052_F_STG_SG07,002(last),J[3103],-27079.28,-1.83,-374.26,14.77,2473.57,-26970.97
3103,Summation,053_G_STG_SG07,001(last),I[3104],-28145.14,-9.85,22.41,3.8,1169.99,-24153.43
3103,Summation,053_G_STG_SG07,001(last),J[3103],-28069.84,-9.85,22.41,3.8,1160.48,-24240.76
3103,Summation,054_A_STG_SG08,001(last),I[3104],-27154.62,-1.83,-374.26,14.77,2286.39,-26879.71
3103,Summation,054_A_STG_SG08,001(last),J[3103],-27079.28,-1.83,-374.26,14.77,2473.57,-26970.97
3103,Summation,055_B_STG_SG08,001(last),I[3104],-28101.4,-0.61,-30.54,14.95,1296.89,-24368.34
3103,Summation,055_B_STG_SG08,001(last),J[3103],-28026.05,-0.61,-30.54,14.95,1313.63,-24460.21
3103,Summation,056_C_STG_SG08,001(last),I[3104],-28113.2,-1.68,-245.02,19.43,1982.82,-24349.74
3103,Summation,056_C_STG_SG08,001(last),J[3103],-28037.87,-1.68,-245.02,19.43,2105.92,-24441.07
3103,Summation,057_D_STG_SG08,001(last),I[3104],-27401.28,4.08,-528.96,27.36,2781.53,-26309.33
3103,Summation,057_D_STG_SG08,001(last),J[3103],-27325.91,4.08,-528.96,27.36,3045.43,-26403.49
3103,Summation,058_E_STG_SG08,001(last),I[3104],-28117.9,-3.73,-205.14,17.08,1868.08,-23798.68
3103,Summation,058_E_STG_SG08,001(last),J[3103],-28042.57,-3.73,-205.14,17.08,1971.4,-23889.01
3103,Summation,059_F_STG_SG08,002(last),I[3104],-28092.51,-3.72,-187.77,17.97,1840.13,-23742.61
3103,Summation,059_F_STG_SG08,002(last),J[3103],-28016.88,-3.72,-187.77,17.97,1934.83,-23832.29
3103,Summation,060_G_STG_SG08,001(last),I[3104],-29150.84,-15.26,290.47,2.79,491.1,-20034.8
3103,Summation,060_G_STG_SG08,001(last),J[3103],-29075.26,-15.26,290.47,2.79,348.66,-20118.83
3103,Summation,061_A_STG_SG09,001(last),I[3104],-28092.51,-3.72,-187.77,17.97,1840.13,-23742.61
3103,Summation,061_A_STG_SG09,001(last),J[3103],-28016.88,-3.72,-187.77,17.97,1934.83,-23832.29
3103,Summation,062_B_STG_SG09,001(last),I[3104],-29114.65,-2.39,228.59,18.64,639.74,-20328.26
3103,Summation,062_B_STG_SG09,001(last),J[3103],-29039.02,-2.39,228.59,18.64,527.98,-20418.6
3103,Summation,063_C_STG_SG09,001(last),I[3104],-29141.51,-4.69,-227.78,27.62,2085.1,-20280.09
3103,Summation,063_C_STG_SG09,001(last),J[3103],-29065.88,-4.69,-227.78,27.62,2199.65,-20369.3
3103,Summation,064_D_STG_SG09,001(last),I[3104],-28424.87,3.14,-548.57,37.94,2988.95,-22791.02
3103,Summation,064_D_STG_SG09,001(last),J[3103],-28349.21,3.14,-548.57,37.94,3262.57,-22884.07
3103,Summation,065_E_STG_SG09,001(last),I[3104],-35491.8,-5.01,-183.4,15.7,1969.04,-30902.79
3103,Summation,065_E_STG_SG09,001(last),J[3103],-35433.38,-5.01,-183.4,15.7,2061.56,-31022.61
3103,Summation,066_F_STG_SG09,002(last),I[3104],-35397.82,-5.03,-165.05,16.81,1939.54,-30728.97
3103,Summation,066_F_STG_SG09,002(last),J[3103],-35338.29,-5.03,-165.05,16.81,2023.02,-30846.73
3103,Summation,067_G_STG_SG09,001(last),I[3104],-36398.31,-19.65,339.25,-1.71,523.83,-26370.25
3103,Summation,067_G_STG_SG09,001(last),J[3103],-36338.86,-19.65,339.25,-1.71,358.85,-26480.87
3103,Summation,068_A_STG_SG10,001(last),I[3104],-35397.82,-5.03,-165.05,16.81,1939.54,-30728.97
3103,Summation,068_A_STG_SG10,001(last),J[3103],-35338.29,-5.03,-165.05,16.81,2023.02,-30846.73
3103,Summation,069_B_STG_SG10,001(last),I[3104],-36369.64,-3.72,275.66,17.87,676.37,-26723.52
3103,Summation,069_B_STG_SG10,001(last),J[3103],-36310.1,-3.72,275.66,17.87,542.72,-26841.92
3103,Summation,070_C_STG_SG10,001(last),I[3104],-36384.6,-4.83,53.83,22.22,1375.4,-26693.13
3103,Summation,070_C_STG_SG10,001(last),J[3103],-36325.07,-4.83,53.83,22.22,1351.05,-26810.99
3103,Summation,071_D_STG_SG10,001(last),I[3104],-35656.77,5.81,-311.36,35.69,2400,-29864.14
3103,Summation,071_D_STG_SG10,001(last),J[3103],-35597.17,5.81,-311.36,35.69,2555.57,-29987.19
3103,Summation,072_E_STG_SG10,001(last),I[3104],-36394.64,-7.79,100.92,18.5,1240.62,-25871.81
3103,Summation,072_E_STG_SG10,001(last),J[3103],-36335.12,-7.79,100.92,18.5,1193.06,-25988.23
3103,Summation,073_F_STG_SG10,002(last),I[3104],-36374.2,-7.7,125.07,19.19,1193.32,-25831.76
3103,Summation,073_F_STG_SG10,002(last),J[3103],-36314.45,-7.7,125.07,19.19,1133.85,-25947.75
3103,Summation,074_G_STG_SG10,001(last),I[3104],-37555.47,-29.46,785.09,-8.33,-662.76,-19440.4
3103,Summation,074_G_STG_SG10,001(last),J[3103],-37495.83,-29.46,785.09,-8.33,-1047.41,-19545.77
3103,Summation,075_A_STG_SG11,001(last),I[3104],-36374.2,-7.7,125.07,19.19,1193.32,-25831.76
3103,Summation,075_A_STG_SG11,001(last),J[3103],-36314.45,-7.7,125.07,19.19,1133.85,-25947.75
3103,Summation,076_B_STG_SG11,001(last),I[3104],-37526.47,-5.97,703.3,20.59,-464.71,-19961.68
3103,Summation,076_B_STG_SG11,001(last),J[3103],-37466.7,-5.97,703.3,20.59,-809.06,-20078.52
3103,Summation,077_C_STG_SG11,001(last),I[3104],-37543.33,-7.04,490.48,24.79,206.19,-19921.38
3103,Summation,077_C_STG_SG11,001(last),J[3103],-37483.57,-7.04,490.48,24.79,-33.3,-20037.69
3103,Summation,078_D_STG_SG11,001(last),I[3104],-36805.45,6.56,80.08,42.05,1359.7,-23913.87
3103,Summation,078_D_STG_SG11,001(last),J[3103],-36745.61,6.56,80.08,42.05,1322.41,-24036.82
3103,Summation,079_E_STG_SG11,001(last),I[3104],-37557.9,-9.9,541.74,20.44,58.68,-18906.97
3103,Summation,079_E_STG_SG11,001(last),J[3103],-37498.15,-9.9,541.74,20.44,-206.07,-19021.88
3103,Summation,080_F_STG_SG11,002(last),I[3104],-37543.6,-9.7,575.35,20.8,-16.86,-18879.84
3103,Summation,080_F_STG_SG11,002(last),J[3103],-37483.7,-9.7,575.35,20.8,-298.19,-18994.53
3103,Summation,081_G_STG_SG11,001(last),I[3104],-38668.03,-34.29,1265.23,-11.49,-1961.06,-11397.74
3103,Summation,081_G_STG_SG11,001(last),J[3103],-38608.26,-34.29,1265.23,-11.49,-2582.28,-11500.42
3103,Summation,082_A_STG_SG12,001(last),I[3104],-37543.6,-9.7,575.35,20.8,-16.86,-18879.84
3103,Summation,082_A_STG_SG12,001(last),J[3103],-37483.7,-9.7,575.35,20.8,-298.19,-18994.53
3103,Summation,083_B_STG_SG12,001(last),I[3104],-38644.96,-7.68,1181.62,21.41,-1756.64,-12026.4
3103,Summation,083_B_STG_SG12,001(last),J[3103],-38585.04,-7.68,1181.62,21.41,-2336.68,-12142.07
3103,Summation,084_C_STG_SG12,001(last),I[3104],-38663.8,-8.71,977.43,25.52,-1112.46,-11973.62
3103,Summation,084_C_STG_SG12,001(last),J[3103],-38603.89,-8.71,977.43,25.52,-1591.88,-12088.79
3103,Summation,085_D_STG_SG12,001(last),I[3104],-37911.35,7.75,517.83,47.13,182.09,-16980.68
3103,Summation,085_D_STG_SG12,001(last),J[3103],-37851.34,7.75,517.83,47.13,-70.89,-17103.88
3103,Summation,086_E_STG_SG12,001(last),I[3104],-38681.14,-11.65,1028.17,19.5,-1258.71,-10858.76
3103,Summation,086_E_STG_SG12,001(last),J[3103],-38621.24,-11.65,1028.17,19.5,-1763.14,-10972.49
3103,Summation,087_F_STG_SG12,002(last),I[3104],-38669.78,-11.35,1069.5,19.53,-1357.43,-10838.56
3103,Summation,087_F_STG_SG12,002(last),J[3103],-38609.75,-11.35,1069.5,19.53,-1882.24,-10952.19
3103,Summation,088_G_STG_SG12,001(last),I[3104],-39770.33,-39.09,1799.12,-19.97,-3417.29,-2086.25
3103,Summation,088_G_STG_SG12,001(last),J[3103],-39710.46,-39.09,1799.12,-19.97,-4301.59,-2186.34
3103,Summation,089_A_STG_SG13,001(last),I[3104],-38669.78,-11.35,1069.5,19.53,-1357.43,-10838.56
3103,Summation,089_A_STG_SG13,001(last),J[3103],-38609.75,-11.35,1069.5,19.53,-1882.24,-10952.19
3103,Summation,090_B_STG_SG13,001(last),I[3104],-39764.4,-8.79,1712.93,18.7,-3207.54,-2835.16
3103,Summation,090_B_STG_SG13,001(last),J[3103],-39704.36,-8.79,1712.93,18.7,-4049.36,-2950.04
3103,Summation,091_C_STG_SG13,001(last),I[3104],-39785.22,-9.78,1517.4,22.65,-2590.32,-2767.1
3103,Summation,091_C_STG_SG13,001(last),J[3103],-39725.18,-9.78,1517.4,22.65,-3335.8,-2881.49
3103,Summation,092_D_STG_SG13,001(last),I[3104],-39015.41,9.64,1009.31,50.37,-1156.6,-8889.19
3103,Summation,092_D_STG_SG13,001(last),J[3103],-38955.27,9.64,1009.31,50.37,-1651.75,-9013.05
3103,Summation,093_E_STG_SG13,001(last),I[3104],-39806.09,-12.44,1567.49,15.45,-2735.18,-1571.89
3103,Summation,093_E_STG_SG13,001(last),J[3103],-39746.07,-12.44,1567.49,15.45,-3505.34,-1684.98
3103,Summation,094_F_STG_SG13,002(last),I[3104],-39796.48,-12.03,1615.49,15.1,-2853.8,-1556.43
3103,Summation,094_F_STG_SG13,002(last),J[3103],-39736.35,-12.03,1615.49,15.1,-3647.64,-1669.51
3103,Summation,095_G_STG_SG13,001(last),I[3104],-40904.15,-42.96,2397.46,-33.83,-5065.27,8694.56
3103,Summation,095_G_STG_SG13,001(last),J[3103],-40844.2,-42.96,2397.46,-33.83,-6244.39,8596.58
3103,Summation,096_A_STG_SG14,001(last),I[3104],-39796.48,-12.03,1615.49,15.1,-2853.8,-1556.43
3103,Summation,096_A_STG_SG14,001(last),J[3103],-39736.35,-12.03,1615.49,15.1,-3647.64,-1669.51
3103,Summation,097_B_STG_SG14,001(last),I[3104],-40902.94,-8.37,2306.37,10.81,-4842.29,7800.05
3103,Summation,097_B_STG_SG14,001(last),J[3103],-40842.79,-8.37,2306.37,10.81,-5976.53,7685.18
3103,Summation,098_C_STG_SG14,001(last),I[3104],-40925.84,-9.31,2119.1,14.67,-4250.62,7886.39
3103,Summation,098_C_STG_SG14,001(last),J[3103],-40865.69,-9.31,2119.1,14.67,-5292.58,7771.99
3103,Summation,099_D_STG_SG14,001(last),I[3104],-40135.15,12.78,1563.33,49.59,-2679.64,568.95
3103,Summation,099_D_STG_SG14,001(last),J[3103],-40074.88,12.78,1563.33,49.59,-3447.78,443.76
3103,Summation,100_E_STG_SG14,001(last),I[3104],-40952.08,-10.69,2168.34,6.77,-4394.11,9159.22
3103,Summation,100_E_STG_SG14,001(last),J[3103],-40891.95,-10.69,2168.34,6.77,-5460.34,9045.49
3103,Summation,101_F_STG_SG14,002(last),I[3104],-40943.62,-10.14,2222.3,6,-4530.43,9170.87
3103,Summation,101_F_STG_SG14,002(last),J[3103],-40883.39,-10.14,2222.3,6,-5623.27,9057.05
3103,Summation,102_G_STG_SG14,001(last),I[3104],-42074.66,-42.62,3059.95,-53.3,-6904.14,21064.23
3103,Summation,102_G_STG_SG14,001(last),J[3103],-42014.62,-42.62,3059.95,-53.3,-8409.69,20966.26
3103,Summation,103_A_STG_SG15,001(last),I[3104],-40943.62,-10.14,2222.3,6,-4530.43,9170.87
3103,Summation,103_A_STG_SG15,001(last),J[3103],-40883.39,-10.14,2222.3,6,-5623.27,9057.05
3103,Summation,104_B_STG_SG15,001(last),I[3104],-42061.18,-4.63,2964.82,-4.2,-6666.87,20023.45
3103,Summation,104_B_STG_SG15,001(last),J[3103],-42000.92,-4.63,2964.82,-4.2,-8125.55,19906.94
3103,Summation,105_C_STG_SG15,001(last),I[3104],-42086.19,-5.52,2785.91,-0.51,-6101.12,20131.31
3103,Summation,105_C_STG_SG15,001(last),J[3103],-42025.94,-5.52,2785.91,-0.51,-7471.64,20015.24
3103,Summation,106_D_STG_SG15,001(last),I[3104],-41269.25,17.95,2183.49,42.44,-4394.8,11540.87
3103,Summation,106_D_STG_SG15,001(last),J[3103],-41208.86,17.95,2183.49,42.44,-5468.51,11413.35
3103,Summation,107_E_STG_SG15,001(last),I[3104],-42111.79,-6.37,2824.84,-8.8,-6215.31,21211.52
3103,Summation,107_E_STG_SG15,001(last),J[3103],-42051.54,-6.37,2824.84,-8.8,-7605.01,21095.86
3103,Summation,108_F_STG_SG15,002(last),I[3104],-42104.12,-5.67,2884.08,-10.1,-6367.18,21219.73
3103,Summation,108_F_STG_SG15,002(last),J[3103],-42043.79,-5.67,2884.08,-10.1,-7786.1,21103.89
3103,Summation,109_G_STG_SG15,001(last),I[3104],-42452.75,-15.73,3149.47,-31.31,-7120.49,25221.33
3103,Summation,109_G_STG_SG15,001(last),J[3103],-42392.48,-15.73,3149.47,-31.31,-8670.17,25110.41
3103,Summation,110_A_STG_SGCL,001(last),I[3104],-42104.12,-5.67,2884.08,-10.1,-6367.18,21219.73
3103,Summation,110_A_STG_SGCL,001(last),J[3103],-42043.79,-5.67,2884.08,-10.1,-7786.1,21103.89
3103,Summation,111_B_STG_SGCL,001(last),I[3104],-41140.16,97.61,2812.28,120.22,-6078.36,21438.62
3103,Summation,111_B_STG_SGCL,001(last),J[3103],-41079.24,97.61,2812.28,120.22,-7461.91,21272.37
3103,Summation,112_C_STG_SGCL,001(last),I[3104],-40151.41,-2123.19,4845.09,-3172.04,-9587.84,17376.98
3103,Summation,112_C_STG_SGCL,001(last),J[3103],-40103.14,-2123.19,4845.09,-3172.04,-11972.92,18294.83
3103,Summation,113_D_STG_SGCL,001(last),I[3104],-41869.26,-2354.58,4839.29,-3521.26,-9785.94,16446.39
3103,Summation,113_D_STG_SGCL,001(last),J[3103],-41822.28,-2354.58,4839.29,-3521.26,-12168.16,17477.22
3103,Summation,114_G_STG_SGCL,002(last),I[3104],-40816.26,-2824.64,5121.02,-4291.93,-10125.66,16641.58
3103,Summation,114_G_STG_SGCL,002(last),J[3103],-40771.89,-2824.64,5121.02,-4291.93,-12646.73,17902.01
3103,Summation,115_C_STG_SGALL,001(last),I[3104],-38416.41,-3627.48,5525.54,-5719.36,-9738.29,17780.21
3103,Summation,115_C_STG_SGALL,001(last),J[3103],-38376.58,-3627.48,5525.54,-5719.36,-12458.65,19432.61
3103,Summation,116_G_STG_SGALL,002(last),I[3104],-38105.74,-3706.52,5545.97,-5860.37,-9709.01,17665.26
3103,Summation,116_G_STG_SGALL,002(last),J[3103],-38066.34,-3706.52,5545.97,-5860.37,-12439.45,19356.28
3103,Summation,117_B_STG_BARRIER,001(last),I[3104],-38275.45,-3533.2,5734.04,-5588.64,-10192.81,19380.57
3103,Summation,117_B_STG_BARRIER,001(last),J[3103],-38235.08,-3533.2,5734.04,-5588.64,-13015.9,20986.97
3103,Summation,118_G_STG_BARRIER,002(last),I[3104],-38113.08,-3586.2,5782.73,-5689.51,-10263.02,19508.32
3103,Summation,118_G_STG_BARRIER,002(last),J[3103],-38072.99,-3586.2,5782.73,-5689.51,-13110.11,21140.63
3103,Summation,119_B_STG_ASPAL,001(last),I[3104],-38180.71,-3516.59,5858.69,-5580.21,-10458.24,20188.66
3103,Summation,119_B_STG_ASPAL,001(last),J[3103],-38140.23,-3516.59,5858.69,-5580.21,-13342.76,21786.99
3103,Summation,120_G_STG_ASPAL,002(last),I[3104],-38044.58,-3561.36,5900.06,-5667.15,-10516.24,20289.82
3103,Summation,120_G_STG_ASPAL,002(last),J[3103],-38004.33,-3561.36,5900.06,-5667.15,-13421.15,21910.04
3104,Summation,001_B_STG_SGPT,001(last),I[3105],-3429.16,0.03,2.03,-0.09,6.96,-74.06
3104,Summation,001_B_STG_SGPT,001(last),J[3104],-3312.13,0.03,2.03,-0.09,5.95,-74.07
3104,Summation,002_C_STG_SGPT,001(last),I[3105],-3434.54,-1.81,-367.62,8.98,1042.31,-61.84
3104,Summation,002_C_STG_SGPT,001(last),J[3104],-3317.51,-1.81,-367.62,8.98,1226.12,-60.93
3104,Summation,003_E_STG_SGPT,001(last),I[3105],-4133.48,-2.08,-307.46,8.32,916.67,21.22
3104,Summation,003_E_STG_SGPT,001(last),J[3104],-4016.45,-2.08,-307.46,8.32,1070.4,22.26
3104,Summation,003_F_STG_SGPT,002(last),I[3105],-4130.63,-1.62,-248.83,10.56,993.51,23.62
3104,Summation,003_F_STG_SGPT,002(last),J[3104],-4013.59,-1.62,-248.83,10.56,1117.92,24.43
3104,Summation,004_G_STG_SGPT,001(last),I[3105],-5229.48,-2.04,-154.24,9.52,795.99,154.2
3104,Summation,004_G_STG_SGPT,001(last),J[3104],-5112.45,-2.04,-154.24,9.52,873.11,155.22
